cpu_usage,disk_usage,memory_usage,network_in,network_out,label,label_encoded
11.33680471278052,40.142883399466,22.35297650742219,250.8930456911025,673.8388982700046,normal,0
99.85922650662742,97.563076220516,92.90876854231583,676.0262880525474,846.8872244289528,false_data_injection,1
70.64080539021587,35.18619023875915,66.75636292664763,706.6298698787095,324.329377351518,normal,0
21.890832930404656,29.856658839242346,48.9539394627953,610.0074170794857,676.4837495206044,normal,0
95.8401002609634,96.77398644828195,93.99983018293568,312.9073942136482,594.2418273085972,false_data_injection,1
74.3142214186609,11.519284452340173,75.83725586140307,271.09625376406575,603.150120122947,normal,0
65.08287422704745,93.95640312756268,75.96863912136469,597.6682827027031,682.5324595377216,normal,0
66.96560928348393,46.3607163675483,75.29338187845052,866.0956336116915,575.3591731290986,normal,0
99.21996735971013,96.31204188244651,94.21712617525917,946.7337289233956,429.06236930266596,false_data_injection,1
11.29379539739768,67.77001902891094,43.842950813574106,105.90580440375763,275.92269438054683,normal,0
35.469586926263176,28.551580468530453,83.87422421056563,154.82861259771985,768.581330913202,normal,0
14.848870059636026,90.74670063576916,67.90093572324928,944.7362587830796,226.2724300031862,normal,0
97.52962900073197,98.88863955033897,98.58322938878858,736.5352283347926,692.3543061544142,false_data_injection,1
97.4281714920667,99.56400400203931,96.10363007818157,882.9938248297731,233.33282264932663,false_data_injection,1
99.66433845063317,99.61322569801786,95.02371819972096,202.63263413534315,625.3301699544539,false_data_injection,1
10.402459774312009,84.725056142784,78.191515439617,587.5858711094019,747.078267129029,normal,0
31.433497345831288,90.30222189476987,50.402634846453566,701.1395944174736,218.7138889065392,normal,0
32.6405823722735,49.729128456238925,47.33593810257177,680.1118854469727,59.94330086130828,normal,0
67.01652515873545,62.13996808291015,17.910527496747292,408.1516908666981,130.97374299417407,normal,0
96.3778338815459,96.66086261030867,97.0080841800174,15.394891691308477,605.9969672710255,false_data_injection,1
80.41308311898776,94.249333221643,71.65773704501692,582.9260568042631,849.4464062257355,normal,0
45.13826863876569,29.692094617592687,38.531500563067176,253.10153917960875,44.99682123542436,normal,0
15.165510904755644,90.13220080148568,68.17088881939955,450.25424614289034,734.1512590416462,normal,0
65.62580691395458,65.21996516435132,82.33574904256088,957.5810150838173,341.31864595005214,normal,0
97.67673884030829,98.17661673354161,91.9648696695621,399.03531764243473,478.5283699195225,false_data_injection,1
52.70856179340718,53.57852343640323,49.2497223396056,839.8016066644267,928.8595498455657,normal,0
70.53221029613768,29.606933996009488,31.535346856343164,188.54060574925114,331.9715047358455,normal,0
46.97262569097321,25.004882720468203,69.46408142753795,672.4604980250289,465.3369339394861,normal,0
49.432290497469495,28.741327770964904,53.31950244108681,977.0069544389435,13.682414760681105,normal,0
99.22432042705255,96.79837780611534,96.87234343460683,101.8931008729368,81.59872000483837,false_data_injection,1
98.87242801559896,95.67216713684775,94.6772061597115,8.319942227192012,258.59159113478404,false_data_injection,1
14.170771294430878,39.76064702917206,39.69778544968412,433.58279263261437,27.852240821074403,normal,0
7.671480783372411,14.916627507888691,78.63175513052825,92.6254830513672,631.3753260482509,normal,0
59.094884957421336,92.37372356196896,49.977165043460495,748.3843496762314,426.3983568016225,normal,0
31.720258391487768,85.12180022189118,21.8466117126511,914.5486638485589,548.145202728022,normal,0
48.22850874899974,88.8589440715931,62.19243386266018,434.02097270875885,174.64718589632955,normal,0
82.1431502837179,94.567164924947,69.49460128286908,258.711642155441,295.9320294366161,normal,0
26.18983947765437,24.78109618365642,33.7571257800645,434.40331900660976,663.8244748527251,normal,0
39.88254845802853,43.68057160672599,74.28844427490647,723.447817850001,965.3027236303998,normal,0
99.32535549687697,98.0039607466981,97.0086569724388,9.054161580370979,50.4167736022092,false_data_injection,1
24.44784406678791,69.16175253457234,30.76783655333567,589.4539894846972,890.3843208552661,normal,0
11.543292335447404,23.08115203888768,83.76411045364165,613.291684887379,576.8812013112084,normal,0
29.62887349767028,79.34581562420252,20.55336460365688,637.6882468959355,563.9195667556237,normal,0
18.703809416590374,29.077448606116157,25.151175130186747,242.0220799808772,500.27853520776034,normal,0
95.58986241814031,95.22575682206146,94.37899887142912,714.0527233781268,69.39408590418338,false_data_injection,1
73.69023226297544,55.64282594594015,77.04922825059028,91.3914863317764,89.87685173616067,normal,0
99.49624459144601,98.11752655623668,91.31287972004824,199.2703364668008,600.912005659086,false_data_injection,1
79.074150165956,59.30732766621395,21.407821241670465,877.470046654482,340.9585714355583,normal,0
96.67439145068492,97.8542696813938,99.09595391110945,738.7231507265664,917.2680665776807,false_data_injection,1
20.858455005313047,84.58417332358233,56.14735188023515,13.745554011345252,406.59053735947225,normal,0
80.86751487164811,32.57600362004001,16.259806374203748,248.3762603698002,143.2814587026411,normal,0
50.84409056283031,21.008768309038356,76.18122763055041,214.40648299316456,714.718833502036,normal,0
73.63241318894532,85.54358678886307,70.27026515811514,270.80632803697256,293.35342144100986,normal,0
96.61404896723926,96.29053821586707,94.63985417440381,247.5597702798864,525.4703073558932,false_data_injection,1
95.28695921844137,97.91653624092102,98.84343427971288,62.52629574284574,697.83278550517,false_data_injection,1
14.354413584852525,78.80886635161464,41.332073445632474,458.9405165968203,900.2641112020704,normal,0
24.374488816065043,65.69556835431685,83.80827392773733,732.7334747861652,792.1911948016761,normal,0
95.15176902766503,99.21906431829153,94.60329050642765,606.7317247174365,676.3610678727241,false_data_injection,1
74.53125510341191,17.393874592469864,57.60034549404561,672.8716685980797,679.6331823951435,normal,0
95.36332793790578,95.99546709967963,93.47822347433046,81.14917853623915,945.9246440320866,false_data_injection,1
5.59093109515121,41.67852394604669,76.14458187284829,951.4907101767872,295.82409749653607,normal,0
48.413520719093086,32.079071619627726,42.061726594046135,838.4918338430249,1.1120941961874076,normal,0
40.47993526764621,71.49070966352971,22.167505433685953,805.0903184956627,271.9545593981987,normal,0
23.87916389001207,52.14943748169552,10.945563998181928,822.9838050417675,217.891379626744,normal,0
15.188556223363038,16.888928352150074,51.981676272878694,932.7105081327613,661.8345851139982,normal,0
33.69728956930838,28.715572165733963,49.554971659200724,544.2539661136977,633.7115997655291,normal,0
85.14732483256412,68.07699491106565,63.95152167768689,200.28201786762588,593.4613827047239,normal,0
32.472249221764194,16.471123056675516,76.76935397633515,616.7836078525412,16.2434432094537,normal,0
49.09720284818612,82.35258769414534,15.955493848227214,742.881493667939,728.7780544506475,normal,0
64.75661150609011,52.08745479618782,64.86223677552718,737.9173933540254,323.5304124854915,normal,0
35.90851620223999,50.84985907276508,24.055895807318667,521.4490241668801,665.0559890066311,normal,0
87.60147703128166,60.354661696059,74.3632789867873,68.45871933357806,556.5784285021533,normal,0
86.80802007007945,80.09788210363767,71.4297635396242,371.1129384301278,342.73092542790715,normal,0
26.401495145155952,39.56378267168641,50.55953162391583,920.7666084633573,134.57626710410776,normal,0
47.266123000852765,67.6313729675204,63.26820989674837,584.448909757426,94.41889766048095,normal,0
30.57465633442542,58.08721693964224,33.57625848878113,538.3319432557134,831.5183331122236,normal,0
29.211442022084746,32.69740296440081,45.3375924199611,268.8535143821935,918.397542081558,normal,0
8.135390525135287,84.68354884018842,71.62276732828538,368.4489199165789,649.7880467642996,normal,0
56.81296838829123,77.7812118365889,44.444889787991045,895.3460891531693,103.43411486048338,normal,0
47.72771697445322,65.96840594596617,36.83486989940813,666.4630475268357,402.02721688824073,normal,0
9.375693856249095,82.29944697301056,47.065933543772495,787.3870267523329,728.9392001051572,normal,0
28.684949460111973,83.7200070815832,72.11869393279139,454.34542306765513,779.8208840100681,normal,0
82.20260030716557,70.21085302077796,35.140603552815456,630.247219456158,118.2186222910886,normal,0
25.362760706692654,81.14613291091213,23.032119485180786,248.38360874320753,0.03071884538241587,normal,0
97.73203537106066,96.24872089614678,93.43275489064449,705.4608302834863,712.137045880605,false_data_injection,1
46.603484623592855,67.81196559962554,71.94836595310613,427.60133370333733,356.59617598620565,normal,0
88.78028859940106,62.581967148290666,17.547810889265,442.54551481474556,254.48133161826024,normal,0
96.67221263559053,97.59656346321151,91.97555905678479,649.3223245768817,12.89746978952544,false_data_injection,1
97.85453526876073,96.66213346087183,93.15533180663135,936.2806214689267,540.2994067614997,false_data_injection,1
69.73766730294099,84.87401453190891,36.095605868662496,64.00634660862093,851.1507354259818,normal,0
25.199191239353972,84.10669985834473,43.77632341790595,824.7432373470076,957.6316462725879,normal,0
66.89838963200806,12.486019057937527,66.16197527224799,292.3831104121931,565.7449506132892,normal,0
95.19961266281875,97.24539257067438,95.77613080637134,443.9194545063778,514.4613277398942,false_data_injection,1
58.74599560045426,20.953938735242843,56.569642560882336,21.913328775008956,85.05638548924111,normal,0
58.85002541467605,38.48510261202706,36.42812099572408,301.04607783431305,548.8728015425997,normal,0
50.54084814635447,73.19820178478666,73.108566481357,502.6312426301305,379.97907896539465,normal,0
12.674630454624705,23.6645911641062,45.346537554862344,56.17607734743901,607.1352808835769,normal,0
98.1011742448056,97.72400542638049,91.25643492412314,491.0957293831651,388.7263478765467,false_data_injection,1
32.26630552259755,80.73140512640806,57.560660372180266,927.1106288584273,240.29912345036675,normal,0
20.85407338398761,53.13475736967108,19.469855617337707,105.39321810780523,94.9652752283765,normal,0
8.465887032154933,10.542799095930855,60.71331715565755,764.4407280755044,314.91844458889574,normal,0
97.22912774913507,99.08327621600812,98.85238878707565,409.67105337599264,96.64483428775227,false_data_injection,1
62.592970756594006,62.43878806193809,61.47453975145731,655.173714524338,176.89695082398393,normal,0
6.409965458867773,93.400825132331,15.22308611218043,260.23659798522937,987.3361585795459,normal,0
48.527909955438886,63.704149796416814,23.116107788196956,159.4922625413583,444.1035569066186,normal,0
24.252140891824727,32.083304390453584,74.18029441793398,160.46261427122644,531.8717665050166,normal,0
59.83968718480324,63.890484763466965,27.038466776763617,70.49194564314465,873.6185287372153,normal,0
19.82114646542427,55.898757275847714,72.7780843932205,185.64670490124303,995.5689004906878,normal,0
63.72970773870961,76.2868585878472,30.945706634080782,664.2193849889683,582.7144493446815,normal,0
37.87250443554568,19.093354300291466,58.21614325440307,881.690611843508,812.4738210441717,normal,0
84.62204904262244,74.68737171267239,62.061293013237325,814.1256855911619,326.94102433667524,normal,0
16.689280252409425,56.00765918746937,48.44910648587897,685.1343098744841,305.7439574472911,normal,0
33.99063983927198,91.85432032801454,32.89830075225485,110.43186341110267,402.7037209945602,normal,0
14.64524930545007,39.059134113288316,25.94832822783221,289.1874462959498,672.5072626736492,normal,0
83.59895755367783,63.77286091638559,12.489201592181967,309.80687532246895,682.1916892550987,normal,0
96.12580512107967,98.31158956769791,96.09681908275778,249.95694639762124,315.2394346494508,false_data_injection,1
26.925038355788228,18.713326879207735,58.98720928984623,515.0056597097231,133.2099241366287,normal,0
61.09864391290522,89.66442141509835,80.3728613836362,535.5538148796726,632.3962564655086,normal,0
74.46388701710335,68.47028639556913,75.3403361697289,356.8859751711102,128.32586218876452,normal,0
52.1920689859543,15.766150023939613,67.4548582401477,353.78915873643604,578.49250822933,normal,0
50.02029916026055,35.58190319047938,69.1335507439974,828.5555979060814,693.422128056309,normal,0
25.557444726538392,70.19462753484893,59.873867760699646,789.2928483196856,700.6114963944516,normal,0
12.913735263501433,15.724801124845595,29.521514317450226,307.79583168074566,753.4721106595968,normal,0
81.26333942603277,59.484489114983226,78.03962730293723,913.7884438732593,872.8594215656645,normal,0
81.53553485888308,39.40005984100132,60.30492339293755,952.815017002506,499.9589919647884,normal,0
58.81362386822777,62.777819010235554,52.033047323533,326.74254203004085,730.2491895295711,normal,0
33.81753223913955,13.888072874063592,18.32421019101108,354.42494879305485,619.1727353658367,normal,0
34.68281384207617,84.08062852295198,43.52916578548191,505.63415342195884,186.63993979768256,normal,0
66.70623270397034,92.74656238007874,44.52687034014447,941.1208125336735,25.68964486940817,normal,0
81.25437209596905,92.35461769928378,74.84227071420025,876.3194331423115,284.54138567693377,normal,0
80.40234606253497,73.7204056981486,50.998616514084134,102.5679625835898,443.0337063376194,normal,0
71.28942139789802,21.057330411103717,38.53004117278073,392.7307432714162,617.1059444286562,normal,0
59.57268992311446,74.45237165396692,83.26002463829946,553.3711897497718,849.9593305032054,normal,0
12.151897024579151,12.089887898998128,18.304044499473676,503.13247255154005,196.24571670616564,normal,0
18.73844069804217,11.880501879964767,41.691132123395846,193.86306793689266,125.54978989847709,normal,0
81.37710602480173,37.50686862771101,13.151850637855397,858.8167711681547,963.4799474743276,normal,0
56.546470071065144,51.534671184396586,65.49280905751978,676.9407829968374,108.04455937640711,normal,0
96.3673725768749,98.68236587309536,90.51657357114641,837.9083748518036,478.49107010718916,false_data_injection,1
13.625081143612729,68.08010701155294,31.002799716286706,858.7642793494722,585.5637287933018,normal,0
61.39765037418474,47.90173004202361,74.37562575993407,748.3558536657398,541.3744209074382,normal,0
97.79872330666838,99.28967456998664,96.66927447458681,439.21060124971734,86.0321570329432,false_data_injection,1
18.668684370487384,94.75558251340544,78.30776212329364,610.5467550154245,57.02691400361937,normal,0
51.64237209615982,46.2254106900577,66.54714276975879,160.36540611974314,105.48342746103567,normal,0
63.811091803878924,48.367897068022415,70.3680082631079,673.6454174749077,585.5876838726125,normal,0
60.41670705772105,23.90802480129188,11.350491670034087,179.25325573928075,544.3448876343211,normal,0
24.06289130414758,77.558811643744,82.21077678055195,693.9495905101568,233.74079203674424,normal,0
65.53523381454055,68.96298919142654,64.50032440527424,229.59816075396867,637.7741418455915,normal,0
25.166172437228006,28.765417087044632,32.85633215396,117.55130015021997,820.0675020556494,normal,0
32.65897434353776,17.00238887734663,72.20459986441352,165.28449014295742,41.57895984659377,normal,0
68.45176943503205,67.8424406763506,31.114089881119746,1.992135219070268,498.12994354804243,normal,0
60.218796419013245,65.6334532138965,75.4565379674596,718.7396178535303,689.3104121026903,normal,0
99.8872828159192,99.26658593333293,94.98333028294238,732.4010490583792,252.31192706968707,false_data_injection,1
60.897095845529186,90.82340279128488,62.77644830955968,514.9333499132595,307.7709052931491,normal,0
98.97007225132981,97.88244451569933,93.42069434657556,161.3628010553837,613.6379029893839,false_data_injection,1
12.96235526538786,46.74845808862116,17.240085264658063,83.55433751068975,897.9352934437369,normal,0
36.25584326005185,90.2073532142459,28.142037119412922,19.12896643728701,809.9244203028993,normal,0
27.54220125294666,45.676821938720394,10.93030272079861,165.7481769652207,583.1302190995835,normal,0
25.739119687222104,64.27470555144727,45.15759740983794,890.8555349831468,730.2217177572492,normal,0
87.70589715395788,43.79552382683752,32.59489455700003,241.53684170168177,364.8224702077987,normal,0
38.41330659667464,33.30829219963695,54.87681132233191,354.2713272172157,640.9655280987578,normal,0
80.82395719005463,93.6381000765854,32.29283557814629,105.34548448133319,466.181591127557,normal,0
58.64678320976735,44.79339053677866,32.49393336302386,222.36130474817028,189.9361364575609,normal,0
72.55896080104012,85.99843231272642,65.73948990487025,519.2245707802051,701.7382738772571,normal,0
47.72415291394133,29.546141500742326,13.610712698376508,607.7526830956525,556.4646373488221,normal,0
54.036830193240526,28.11389984213208,77.71712463939905,245.35231416621107,358.6215819535914,normal,0
46.864003974603435,12.646397045183466,73.91979057933861,57.73215922511721,911.3391900786307,normal,0
21.595653962833783,65.39168015695023,60.08535124198049,391.03286912739867,20.934117826733267,normal,0
66.40842979722795,41.324739216519696,54.49161775805382,234.20337092633414,315.773151249496,normal,0
28.865650807472743,83.47045123636914,76.92268736047392,219.55392322980194,56.881397777646555,normal,0
7.066857146673576,50.222842068782356,23.89976346465358,959.8628027134553,766.5273162216272,normal,0
59.865145152109264,92.29644137275135,15.922687164312146,616.300485925724,702.1074541137926,normal,0
20.05440774959916,25.769668834765298,27.96326274321536,556.8784431720959,331.352218736317,normal,0
84.93897966999772,83.83296927622692,69.59337090251427,415.77510352332195,675.662902207073,normal,0
86.08392904521993,76.01073248729804,12.60027000448625,428.94433343014424,395.93722619594985,normal,0
82.76347316873813,75.52835679474443,53.71051263126172,540.9050038380808,756.2537914224343,normal,0
36.46348952171277,81.80657438993545,84.65781371434825,696.4298070361073,454.1836627367061,normal,0
6.313812404953731,74.68703923015491,74.17720703781545,702.1460961818294,412.2797278316656,normal,0
83.90707781995665,63.22872733867031,49.10842667826921,171.69390770544956,934.729915488301,normal,0
41.395652606971716,21.155814603002945,14.773068196498176,500.112752076627,250.87909989070022,normal,0
95.27550767579416,97.13447363911651,94.69024939717883,411.958095034102,120.44733999656543,false_data_injection,1
86.9076980525865,88.27206706433338,54.92338811329079,870.5269662693842,584.5431132594582,normal,0
77.5058037147256,62.41527673426273,18.619974779467512,631.4189212183763,969.3218122841789,normal,0
95.9633819824335,95.6453562346544,92.97859398390212,532.5040664159818,377.83921372718663,false_data_injection,1
37.733306931163646,50.929399878566755,78.22201145774443,115.39464217891737,62.03676362878152,normal,0
77.34661707893284,19.971196061803532,60.190019720355885,605.6378893234114,339.30526730956745,normal,0
31.938370438283602,20.640792337216787,72.19650994875667,117.20390568023342,505.93165431955845,normal,0
19.40688346831786,68.27304941446258,75.92341752117005,337.2065755657521,161.9230066322137,normal,0
52.328107308959765,46.57600106645433,52.88292640362417,142.84196481433187,658.102218056492,normal,0
84.57315580366638,27.044601769528622,48.8084763816281,692.0736470243689,997.7493890102006,normal,0
64.1625327173727,51.785536473022134,42.282055774074266,206.2521138361526,451.73947598144383,normal,0
97.82707969876269,95.1050457849318,90.34431308573315,391.859373188026,354.72855673021263,false_data_injection,1
97.2497183713443,98.46454455512384,97.33160378136799,895.6747776187786,400.70416683446666,false_data_injection,1
57.275614269429425,32.8644393769833,68.04097417976172,204.3163833989703,115.14617839520113,normal,0
89.15457725886237,77.792523554161,55.14425732613487,507.8050639587791,883.2736014262238,normal,0
99.46966755334995,96.67908182320767,96.15069754014698,419.271661166022,414.82565552135196,false_data_injection,1
49.058020450917624,48.6937126719531,43.25350107843908,18.124041045729733,387.27441142484133,normal,0
79.57671111387621,10.987745892188554,55.53171840390655,792.7581135728128,659.6902729304743,normal,0
67.96533250910738,16.157985462537503,57.34806648189915,69.04590631459972,442.03342093112354,normal,0
64.24633798459777,43.36195229456821,54.37728717297441,474.2550209769536,648.2334688078461,normal,0
64.7111471389043,50.7948009509555,62.69753298141372,560.67829493895,61.4462901307875,normal,0
35.55674785367919,61.00174659014082,27.807510128110472,628.4264566145871,813.7233437222275,normal,0
29.955306762481936,34.79131919029078,48.4272833159343,688.6316293078755,940.5039528794026,normal,0
73.79569821567365,69.07346032075611,17.816860210626075,253.27238352271507,648.7653861593859,normal,0
97.34703420994629,99.28928891758744,93.04903124385064,9.978776658449373,954.5659288588107,false_data_injection,1
78.70114707930881,76.28733405593474,46.575030146594834,723.443662354912,151.4323143699633,normal,0
96.42602901340207,98.1538521008631,94.55649549439877,535.6565993475785,477.4161894803537,false_data_injection,1
48.46410390317971,50.84309051691546,81.28982894396526,836.1177032072487,601.8067339454473,normal,0
47.628885048411966,18.919065165544865,55.04882999112669,821.3883629006942,581.7366474211867,normal,0
72.8550902121759,30.573826348314835,65.76954371324199,843.3261677878832,401.46177908904326,normal,0
60.24693411611004,93.86632042770745,47.96995446214021,485.09465997954015,338.0844093662614,normal,0
64.66718456690478,22.112121146628624,57.55780235322485,333.62839583686565,126.8240225504188,normal,0
72.64237690206859,52.40549304336527,15.319916210033007,791.55820259137,391.7424505622782,normal,0
80.65045405449314,62.543237417040125,29.079368563138523,451.2941130292549,162.66081510548514,normal,0
95.1823052541281,95.26371976081109,98.34164108208441,183.4421964034345,734.3656764922184,false_data_injection,1
36.924550974395245,57.5701380963877,45.43700162548852,854.9740195614744,208.83093549458997,normal,0
12.988464886473865,10.830522030630611,13.42365591267878,882.5598767723473,58.56530528453385,normal,0
54.15381198467479,37.74921120073931,20.501807316498827,466.3097561401701,552.3661378172343,normal,0
8.055093272723077,54.00548968770047,30.761073084347935,75.69972730978746,595.2297327194016,normal,0
44.57583154125911,17.468652427310836,82.8649518175788,387.8260899169312,871.9130612805055,normal,0
96.39504145173899,97.02484293688094,99.98792935815655,803.5376594626034,576.9816124176818,false_data_injection,1
29.356006430904173,12.822264247266158,46.15307935840619,901.7740285462287,345.4808537234457,normal,0
55.22082714836591,16.679172258176763,24.707328455379468,203.47274249759585,803.0118815263205,normal,0
7.592521244819201,43.738478477135665,55.80850533068262,66.97361202527152,540.2788931874211,normal,0
8.174596043683225,21.28083909366013,31.051241163698073,877.3504531328387,79.28028463119175,normal,0
74.92104765607095,58.24097210223244,25.52444338288201,389.4049389788753,565.8505603132467,normal,0
99.676972448339,98.75711658765651,99.41334392786902,541.7609642675633,908.0185454216623,false_data_injection,1
15.800143575410207,78.04986942427205,10.412934937031562,968.065812050759,396.31262549822054,normal,0
97.6265913222536,95.3302765391108,99.72568235649737,66.56472791422286,296.32580189980007,false_data_injection,1
70.44945201338192,24.23601949202093,26.430160682639332,648.3180074520956,143.46945701802005,normal,0
23.34478733723167,18.88826642842402,12.754102187561585,74.10542257486708,151.4455219353573,normal,0
95.56198513588006,95.24654493554912,92.57479216492469,375.46892846650036,432.7714843418189,false_data_injection,1
12.25453452447028,70.0504367513866,35.41454870040637,803.8145451934467,595.6798241615295,normal,0
9.392946299331655,12.684822310179573,70.19392596848596,433.4722327556344,80.61540516960176,normal,0
50.16514368329258,89.57804093071364,52.903648252697565,997.1823539029504,939.5685890251657,normal,0
50.953985336859056,14.417559110375155,48.45007944673123,559.0592849466021,755.1336174451959,normal,0
98.57992346770862,98.03662208396533,90.88578339636643,321.1621526359535,586.6239182836626,false_data_injection,1
66.71776336642623,70.27014415332789,79.88152895746123,220.11132590475313,828.4386709389909,normal,0
